macro_f1_test,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.6949468823405422,18.46298885345459,False,,,1,0303ee2277524dfcb4c62d8c04af2061,2020-12-29_17-51-43,1609260703,18.46298885345459,9776,vm-modeling-of-earths-radiation-environment,192.168.0.49,18.46298885345459,0,1,fce69_00006,"6_C=15,degree=3,kernel=rbf,max_iter=4147"
