macro_f1_test,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.43467781414585954,7.800290822982788,False,,,1,ce98b73ebf7648e2bd0d6fc79d8159b3,2020-12-29_17-51-13,1609260673,7.800290822982788,9779,vm-modeling-of-earths-radiation-environment,192.168.0.49,7.800290822982788,0,1,fce69_00000,"0_C=82,degree=5,kernel=linear,max_iter=4486"
