macro_f1_test,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.6741796976880885,17.882930517196655,False,,,1,78d91f27a14b45b6bfeb067680d5d5cf,2020-12-29_17-51-24,1609260684,17.882930517196655,9781,vm-modeling-of-earths-radiation-environment,192.168.0.49,17.882930517196655,0,1,fce69_00002,"2_C=61,degree=2,kernel=rbf,max_iter=4454"
